seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
405,1788913283580246672,1788913284052373778,472.127106,785.304,128,0
406,1788913283581246710,1788913284054188858,472.942148,815.08,128,0
407,1788913283582246637,1788913284055406262,473.159625,217.404,128,0
408,1788913283583246675,1788913284057208347,473.961672,802.085,128,0
414,1788913283589246662,1788913284058998661,469.751999,790.314,128,0
415,1788913283590246669,1788913284060801268,470.554599,802.607,128,0
416,1788913283591246667,1788913284062024783,470.778116,223.515,128,0
417,1788913283592246685,1788913284063822030,471.575345,797.247,128,0
418,1788913283593246602,1788913284065621992,472.37539,799.962,128,0
424,1788913283599246668,1788913284067415912,468.169244,793.92,128,0
425,1788913283600246636,1788913284069175389,468.928753,759.477,128,0
426,1788913283601246614,1788913284070435863,469.189249,260.474,128,0
427,1788913283602255919,1788913284072260601,470.004682,824.738,128,0
433,1788913283608246668,1788913284074014737,465.768069,754.136,128,0
434,1788913283609246636,1788913284075837071,466.590435,822.334,128,0
435,1788913283610246643,1788913284077019830,466.773187,182.759,128,0
436,1788913283611246701,1788913284078853094,467.606393,833.264,128,0
442,1788913283617249994,1788913284080659768,463.409774,806.674,128,0
443,1788913283618246625,1788913284082457365,464.21074,797.597,128,0
444,1788913283619246683,1788913284083676202,464.429519,218.837,128,0
445,1788913283620246670,1788913284085480542,465.233872,804.34,128,0
451,1788913283626246717,1788913284087855377,461.60866,1374.835,128,0
452,1788913283627246624,1788913284089656662,462.410038,801.285,128,0
453,1788913283628246682,1788913284091448428,463.201746,791.766,128,0
454,1788913283629246730,1788913284092657026,463.410296,208.598,128,0
460,1788913283635246646,1788913284094476584,459.229938,819.558,128,0
461,1788913283636246744,1788913284096294369,460.047625,817.785,128,0
462,1788913283637246632,1788913284098056911,460.810279,762.542,128,0
463,1788913283638246760,1788913284099299722,461.052962,242.811,128,0
464,1788913283639246617,1788913284101097400,461.850783,797.678,128,0
470,1788913283645246643,1788913284102275971,457.029328,178.571,128,0
471,1788913283646246671,1788913284104152756,457.906085,876.785,128,0
472,1788913283647246639,1788913284105302323,458.055684,149.567,128,0
473,1788913283648246606,1788913284107133984,458.887378,831.661,128,0
479,1788913283654246613,1788913284108915982,454.669369,781.998,128,0
480,1788913283655246620,1788913284110716435,455.469815,800.453,128,0
481,1788913283656246688,1788913284112483685,456.236997,767.25,128,0
482,1788913283657246656,1788913284113735323,456.488667,251.638,128,0
488,1788913283663246762,1788913284116125908,452.879146,1390.585,128,0
489,1788913283664246640,1788913284117910511,453.663871,784.603,128,0
490,1788913283665246628,1788913284119711896,454.465268,801.385,128,0
491,1788913283666246705,1788913284120939519,454.692814,227.623,128,0
497,1788913283672246872,1788913284122729101,450.482229,789.582,128,0
498,1788913283673246649,1788913284124528592,451.281943,799.491,128,0
499,1788913283674246687,1788913284126296594,452.049907,768.002,128,0
500,1788913283675246695,1788913284127547240,452.300545,250.646,128,0
501,1788913283676246702,1788913284129305474,453.058772,758.234,128,0
507,1788913283682246639,1788913284130568763,448.322124,263.289,128,0
508,1788913283683246636,1788913284132367583,449.120947,798.82,128,0
509,1788913283684246674,1788913284134133421,449.886747,765.838,128,0
510,1788913283685246632,1788913284135385540,450.138908,252.119,128,0
516,1788913283691246788,1788913284137227199,445.980411,841.659,128,0
517,1788913283692246686,1788913284138984101,446.737415,756.902,128,0
518,1788913283693246613,1788913284140799050,447.552437,814.949,128,0
519,1788913283694246671,1788913284141974216,447.727545,175.166,128,0
525,1788913283700246678,1788913284144377855,444.131177,1403.639,128,0
526,1788913283701246725,1788913284146185551,444.938826,807.696,128,0
527,1788913283702246693,1788913284147946700,445.700007,761.149,128,0
528,1788913283703246701,1788913284149196485,445.949784,249.785,128,0
534,1788913283709246687,1788913284151580998,442.334311,1384.513,128,0
535,1788913283710246685,1788913284152797861,442.551176,216.863,128,0
536,1788913283711246662,1788913284154602902,443.35624,805.041,128,0
537,1788913283712246740,1788913284156396372,444.149632,793.47,128,0
538,1788913283713246848,1788913284157614337,444.367489,217.965,128,0
543,1788913283718246626,1788913284157650464,439.403838,-963.873,128,0
544,1788913283719246824,1788913284158902152,439.655328,251.688,128,0
545,1788913283720246642,1788913284160740626,440.493984,838.474,128,0
546,1788913283721246660,1788913284162504390,441.25773,763.764,128,0
547,1788913283722246687,1788913284163735469,441.488782,231.079,128,0
553,1788913283728246754,1788913284165498923,437.252169,763.454,128,0
554,1788913283729246671,1788913284167299385,438.052714,800.462,128,0
555,1788913283730246729,1788913284169121519,438.87479,822.134,128,0
556,1788913283731246677,1788913284170296443,439.049766,174.924,128,0
562,1788913283737246703,1788913284172711524,435.464821,1415.081,128,0
563,1788913283738246660,1788913284173933376,435.686716,221.852,128,0
564,1788913283739246598,1788913284175731224,436.484626,797.848,128,0
565,1788913283740246706,1788913284177531977,437.285271,800.753,128,0
571,1788913283746246632,1788913284179298527,433.051895,766.55,128,0
572,1788913283747246770,1788913284180553911,433.307141,255.384,128,0
573,1788913283748252499,1788913284182367027,434.114528,813.116,128,0
574,1788913283749246696,1788913284184164775,434.918079,797.748,128,0
575,1788913283750246643,1788913284185386407,435.139764,221.632,128,0
578,1788913283753246656,1788913284185395724,432.149068,-990.683,128,0
579,1788913283754246714,1788913284187251320,433.004606,855.596,128,0
580,1788913283755246652,1788913284189023109,433.776457,771.789,128,0
581,1788913283756246739,1788913284190265099,434.01836,241.99,128,0
582,1788913283757246687,1788913284192133138,434.886451,868.039,128,0
586,1788913283761246678,1788913284193856056,432.609378,722.918,128,0
587,1788913283762246605,1788913284195663632,433.417027,807.576,128,0
588,1788913283763246633,1788913284196855848,433.609215,192.216,128,0
589,1788913283764246681,1788913284198675888,434.429207,820.04,128,0
593,1788913283768246682,1788913284200487231,432.240549,811.343,128,0
594,1788913283769246670,1788913284201690699,432.444029,203.468,128,0
595,1788913283770246678,1788913284203503064,433.256386,812.365,128,0
596,1788913283771246635,1788913284205292997,434.046362,789.933,128,0
599,1788913283774246829,1788913284207043706,432.796877,750.709,128,0
600,1788913283775246636,1788913284208298881,433.052245,255.175,128,0
601,1788913283776246704,1788913284210109132,433.862428,810.251,128,0
602,1788913283777246671,1788913284211900958,434.654287,791.826,128,0
603,1788913283778246729,1788913284213156974,434.910245,256.016,128,0
606,1788913283781246662,1788913284213767775,432.521113,-389.199,128,0
607,1788913283782246700,1788913284215570622,433.323922,802.847,128,0
608,1788913283783246658,1788913284217459149,434.212491,888.527,128,0
609,1788913283784246655,1788913284218590182,434.343527,131.033,128,0
613,1788913283788246616,1788913284220372861,432.126245,782.679,128,0
614,1788913283789246704,1788913284222195466,432.948762,822.605,128,0
615,1788913283790246672,1788913284223988314,433.741642,792.848,128,0
616,1788913283791246619,1788913284225211338,433.964719,223.024,128,0
617,1788913283792246647,1788913284227004487,434.75784,793.149,128,0
