seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
4613,1788913403041733749,1788913403041766073,0.032324,-7.136,128,184
4614,1788913403042733907,1788913403042783864,0.049957,17.791,128,184
4615,1788913403043733674,1788913403043768613,0.034939,-15.251,128,184
4616,1788913403044733792,1788913403044764834,0.031042,-3.779,128,184
4617,1788913403045733750,1788913403045779349,0.045599,14.515,128,184
4618,1788913403046733708,1788913403046769409,0.035701,-9.94,128,184
4619,1788913403047733746,1788913403047895172,0.161426,125.763,128,184
4620,1788913403048733874,1788913403048775356,0.041482,-119.816,128,184
4621,1788913403049733691,1788913403049766537,0.032846,-8.819,128,184
4622,1788913403050733709,1788913403050769901,0.036192,3.364,128,184
4623,1788913403051733697,1788913403051773315,0.039618,3.414,128,184
4624,1788913403052733725,1788913403052887977,0.154252,114.662,128,184
4625,1788913403053733643,1788913403053779803,0.04616,-108.174,128,184
4626,1788913403054733781,1788913403054773189,0.039408,-6.614,128,184
4627,1788913403055733729,1788913403055782745,0.049016,9.556,128,184
4628,1788913403056733657,1788913403056770960,0.037303,-11.785,128,184
4629,1788913403057733815,1788913403057765067,0.031252,-5.893,128,184
4630,1788913403058733833,1788913403058792296,0.058463,27.229,128,184
4631,1788913403059733740,1788913403059769491,0.035751,-22.805,128,184
4632,1788913403060733708,1788913403060897759,0.164051,128.268,128,184
4633,1788913403061733716,1788913403061779876,0.04616,-117.883,128,184
4634,1788913403062733754,1788913403062770687,0.036933,-9.189,128,184
4635,1788913403063733742,1788913403063769783,0.036041,-0.904,128,184
4636,1788913403064733760,1788913403064779198,0.045438,9.415,128,184
4637,1788913403065733768,1788913403065887539,0.153771,108.341,128,184
4638,1788913403066733775,1788913403066786578,0.052803,-100.961,128,184
4639,1788913403067733803,1788913403067770195,0.036392,-16.383,128,184
4640,1788913403068733771,1788913403068787586,0.053815,17.391,128,184
4641,1788913403069733699,1788913403069769139,0.03544,-18.447,128,184
4642,1788913403070733847,1788913403070768456,0.034609,-0.683,128,184
4643,1788913403071733684,1788913403071773944,0.04026,5.488,128,184
4644,1788913403072733743,1788913403072767590,0.033847,-6.354,128,184
4645,1788913403073747156,1788913403073901077,0.153921,133.487,128,184
4646,1788913403074733768,1788913403074768036,0.034268,-133.041,128,184
4647,1788913403075733756,1788913403075774486,0.04073,6.45,128,184
4648,1788913403076733754,1788913403076777910,0.044156,3.424,128,184
4649,1788913403077733742,1788913403077768431,0.034689,-9.479,128,184
4650,1788913403078733790,1788913403078881289,0.147499,112.858,128,184
4651,1788913403079733738,1788913403079776381,0.042643,-104.908,128,184
4652,1788913403080733735,1788913403080769947,0.036212,-6.434,128,184
4653,1788913403081733713,1788913403081768532,0.034819,-1.415,128,184
4654,1788913403082733851,1788913403082770173,0.036322,1.641,128,184
4655,1788913403083733719,1788913403083774770,0.041051,4.597,128,184
4656,1788913403084733717,1788913403084769989,0.036272,-4.781,128,184
4657,1788913403085733735,1788913403085765749,0.032014,-4.24,128,184
4658,1788913403086745054,1788913403086848301,0.103247,82.552,128,184
4659,1788913403087733721,1788913403087767658,0.033937,-80.643,128,184
4660,1788913403088733778,1788913403088766253,0.032475,-1.405,128,184
4661,1788913403089733826,1788913403089776390,0.042564,10.137,128,184
4662,1788913403090733704,1788913403090779023,0.045319,2.633,128,184
4663,1788913403091733672,1788913403091878536,0.144864,99.513,128,184
4664,1788913403092733860,1788913403092777165,0.043305,-101.371,128,184
4665,1788913403093733768,1788913403093765371,0.031603,-11.794,128,184
4666,1788913403094733665,1788913403094785637,0.051972,20.266,128,184
4667,1788913403095733904,1788913403095784202,0.050298,-1.435,128,184
4668,1788913403096733721,1788913403096791019,0.057298,6.817,128,184
4669,1788913403097733749,1788913403097770819,0.03707,-20.2,128,184
4670,1788913403098733737,1788913403098791285,0.057548,20.466,128,184
4671,1788913403099733825,1788913403099894916,0.161091,103.631,128,184
4672,1788913403100733733,1788913403100764671,0.030938,-130.245,128,184
4673,1788913403101733831,1788913403101774828,0.040997,10.157,128,184
4674,1788913403102733718,1788913403102774505,0.040787,-0.323,128,184
4675,1788913403103733756,1788913403103773241,0.039485,-1.264,128,184
4676,1788913403104733744,1788913403104777948,0.044204,4.707,128,184
4677,1788913403105733732,1788913403105776422,0.04269,-1.526,128,184
4678,1788913403106733800,1788913403106775719,0.041919,-0.703,128,184
4679,1788913403107733738,1788913403107782920,0.049182,7.201,128,184
4680,1788913403108733756,1788913403108768301,0.034545,-14.619,128,184
4681,1788913403109733743,1788913403109766575,0.032832,-1.726,128,184
4682,1788913403110733771,1788913403110774338,0.040567,7.763,128,184
4683,1788913403111733749,1788913403111776259,0.04251,1.921,128,184
4684,1788913403112734258,1788913403112886613,0.152355,110.354,128,184
4685,1788913403113733715,1788913403113764303,0.030588,-122.31,128,184
4686,1788913403114733733,1788913403114772336,0.038603,8.033,128,184
4687,1788913403115733721,1788913403115773105,0.039384,0.769,128,184
4688,1788913403116733779,1788913403116766420,0.032641,-6.685,128,184
4689,1788913403117733847,1788913403117770566,0.036719,4.146,128,184
4690,1788913403118733674,1788913403118773048,0.039374,2.482,128,184
4691,1788913403119733732,1788913403119769740,0.036008,-3.308,128,184
4692,1788913403120733770,1788913403120782422,0.048652,12.682,128,184
4693,1788913403121733688,1788913403121777561,0.043873,-4.861,128,184
4694,1788913403122733706,1788913403122769734,0.036028,-7.827,128,184
4695,1788913403123733904,1788913403123777296,0.043392,7.562,128,184
4696,1788913403124733802,1788913403124766604,0.032802,-10.692,128,184
4697,1788913403125733709,1788913403125881296,0.147587,114.692,128,184
4698,1788913403126733897,1788913403126771649,0.037752,-109.647,128,184
4699,1788913403127733825,1788913403127765675,0.03185,-5.974,128,184
4700,1788913403128733763,1788913403128768919,0.035156,3.244,128,184
4701,1788913403129733761,1788913403129771592,0.037831,2.673,128,184
4702,1788913403130733699,1788913403130769837,0.036138,-1.755,128,184
4703,1788913403131733787,1788913403131767711,0.033924,-2.126,128,184
4704,1788913403132733905,1788913403132775413,0.041508,7.702,128,184
4705,1788913403133733682,1788913403133786031,0.052349,10.618,128,184
4706,1788913403134733800,1788913403134772613,0.038813,-13.418,128,184
4707,1788913403135733778,1788913403135769415,0.035637,-3.198,128,184
4708,1788913403136733766,1788913403136780093,0.046327,10.678,128,184
4709,1788913403137733714,1788913403137768049,0.034335,-12.044,128,184
4710,1788913403138733792,1788913403138886778,0.152986,118.729,128,184
4711,1788913403139733760,1788913403139781339,0.047579,-105.439,128,184
4712,1788913403140733687,1788913403140767311,0.033624,-14.028,128,184
4713,1788913403141733725,1788913403141769633,0.035908,2.322,128,184
4714,1788913403142733703,1788913403142771584,0.037881,1.951,128,184
4715,1788913403143733721,1788913403143763978,0.030257,-7.606,128,184
4716,1788913403144733739,1788913403144772392,0.038653,8.414,128,184
4717,1788913403145733857,1788913403145771468,0.037611,-0.924,128,184
4718,1788913403146733725,1788913403146769041,0.035316,-2.427,128,184
4719,1788913403147733682,1788913403147763849,0.030167,-5.192,128,184
4720,1788913403148733921,1788913403148768837,0.034916,4.988,128,184
4721,1788913403149733688,1788913403149774415,0.040727,5.578,128,184
4722,1788913403150733746,1788913403150769363,0.035617,-5.052,128,184
4723,1788913403151733884,1788913403151812512,0.078628,43.149,128,184
4724,1788913403152733782,1788913403152802982,0.0692,-9.53,128,184
4725,1788913403153733780,1788913403153768726,0.034946,-34.256,128,184
4726,1788913403154733868,1788913403154771529,0.037661,2.803,128,184
4727,1788913403155733785,1788913403155762440,0.028655,-9.089,128,184
4728,1788913403156733743,1788913403156759933,0.02619,-2.507,128,184
4729,1788913403157733872,1788913403157773005,0.039133,13.072,128,184
4730,1788913403158733739,1788913403158761602,0.027863,-11.403,128,184
4731,1788913403159733697,1788913403159772129,0.038432,10.527,128,184
4732,1788913403160733775,1788913403160768701,0.034926,-3.428,128,184
4733,1788913403161733733,1788913403161768909,0.035176,0.208,128,184
4734,1788913403162733740,1788913403162765400,0.03166,-3.509,128,184
4735,1788913403163733828,1788913403163764987,0.031159,-0.413,128,184
4736,1788913403164733726,1788913403164881232,0.147506,116.245,128,184
4737,1788913403165733684,1788913403165760996,0.027312,-120.236,128,184
4738,1788913403166733822,1788913403166764700,0.030878,3.704,128,184
4739,1788913403167733730,1788913403167775068,0.041338,10.368,128,184
4740,1788913403168733678,1788913403168761650,0.027972,-13.418,128,184
4741,1788913403169733796,1788913403169760576,0.02678,-1.074,128,184
4742,1788913403170733874,1788913403170775732,0.041858,15.156,128,184
4743,1788913403171733721,1788913403171765822,0.032101,-9.91,128,184
4744,1788913403172733679,1788913403172766942,0.033263,1.12,128,184
4745,1788913403173733938,1788913403173770757,0.036819,3.815,128,184
4746,1788913403174733795,1788913403174763351,0.029556,-7.406,128,184
4747,1788913403175733713,1788913403175767507,0.033794,4.156,128,184
4748,1788913403176733751,1788913403176769588,0.035837,2.081,128,184
4749,1788913403177733729,1788913403177885022,0.151293,115.434,128,184
4750,1788913403178733686,1788913403178764514,0.030828,-120.508,128,184
4751,1788913403179733774,1788913403179770213,0.036439,5.699,128,184
4752,1788913403180733692,1788913403180769329,0.035637,-0.884,128,184
4753,1788913403181733710,1788913403181764749,0.031039,-4.58,128,184
4754,1788913403182733898,1788913403182768564,0.034666,3.815,128,184
4755,1788913403183733816,1788913403183768341,0.034525,-0.223,128,184
4756,1788913403184733713,1788913403184766976,0.033263,-1.365,128,184
4757,1788913403185733852,1788913403185792762,0.05891,25.786,128,184
4758,1788913403186733679,1788913403186768585,0.034906,-24.177,128,184
4759,1788913403187733757,1788913403187764525,0.030768,-4.06,128,184
4760,1788913403188733865,1788913403188778990,0.045125,14.465,128,184
4761,1788913403189733763,1788913403189774149,0.040386,-4.841,128,184
4762,1788913403190733791,1788913403190879303,0.145512,105.154,128,184
4763,1788913403191733869,1788913403191767853,0.033984,-111.45,128,184
4764,1788913403192733716,1788913403192766047,0.032331,-1.806,128,184
4765,1788913403193733744,1788913403193782997,0.049253,16.95,128,184
4766,1788913403194733732,1788913403194770892,0.03716,-12.105,128,184
4767,1788913403195733750,1788913403195775339,0.041589,4.447,128,184
4768,1788913403196733678,1788913403196767822,0.034144,-7.517,128,184
4769,1788913403197733726,1788913403197766467,0.032741,-1.355,128,184
4770,1788913403198733904,1788913403198789669,0.055765,23.202,128,184
4771,1788913403199733832,1788913403199767636,0.033804,-22.033,128,184
4772,1788913403200733719,1788913403200765359,0.03164,-2.277,128,184
4773,1788913403201733907,1788913403201814318,0.080411,48.959,128,184
4774,1788913403202733725,1788913403202774672,0.040947,-39.646,128,184
4775,1788913403203733773,1788913403203882121,0.148348,107.449,128,184
4776,1788913403204733851,1788913403204774578,0.040727,-107.543,128,184
4777,1788913403205733699,1788913403205764457,0.030758,-10.121,128,184
4778,1788913403206733777,1788913403206778150,0.044373,13.693,128,184
4779,1788913403207733745,1788913403207771596,0.037851,-6.554,128,184
4780,1788913403208733753,1788913403208764631,0.030878,-6.965,128,184
4781,1788913403209733700,1788913403209766903,0.033203,2.272,128,184
4782,1788913403210733708,1788913403210770257,0.036549,3.354,128,184
4783,1788913403211733746,1788913403211773130,0.039384,2.873,128,184
4784,1788913403212733674,1788913403212763881,0.030207,-9.249,128,184
4785,1788913403213733812,1788913403213767906,0.034094,4.025,128,184
4786,1788913403214733770,1788913403214771300,0.03753,3.394,128,184
4787,1788913403215733737,1788913403215764125,0.030388,-7.175,128,184
4788,1788913403216733865,1788913403216885339,0.151474,121.214,128,184
4789,1788913403217733773,1788913403217768448,0.034675,-116.891,128,184
4790,1788913403218733801,1788913403218763347,0.029546,-5.101,128,184
4791,1788913403219733749,1788913403219773694,0.039945,10.347,128,184
4792,1788913403220733797,1788913403220778261,0.044464,4.567,128,184
4793,1788913403221733795,1788913403221765194,0.031399,-13.067,128,184
4794,1788913403222733763,1788913403222772315,0.038552,7.121,128,184
4795,1788913403223733740,1788913403223776170,0.04243,3.855,128,184
4796,1788913403224733778,1788913403224898046,0.164268,121.876,128,184
4797,1788913403225733746,1788913403225763112,0.029366,-134.934,128,184
4798,1788913403226733854,1788913403226771415,0.037561,8.303,128,184
4799,1788913403227733742,1788913403227768788,0.035046,-2.627,128,184
4800,1788913403228733750,1788913403228763877,0.030127,-4.911,128,184
4801,1788913403229733898,1788913403229838955,0.105057,75.078,128,184
4802,1788913403230733775,1788913403230766958,0.033183,-71.997,128,184
4803,1788913403231733783,1788913403231767667,0.033884,0.709,128,184
4804,1788913403232733801,1788913403232774668,0.040867,7.001,128,184
4805,1788913403233733789,1788913403233769997,0.036208,-4.671,128,184
4806,1788913403234733687,1788913403234764595,0.030908,-5.402,128,184
4807,1788913403235733805,1788913403235774081,0.040276,9.486,128,184
4808,1788913403236733733,1788913403236767757,0.034024,-6.324,128,184
4809,1788913403237733730,1788913403237906334,0.172604,138.577,128,184
4810,1788913403238733728,1788913403238770628,0.0369,-135.706,128,184
4811,1788913403239733686,1788913403239765907,0.032221,-4.721,128,184
4812,1788913403240733734,1788913403240776354,0.04262,10.447,128,184
4813,1788913403241733802,1788913403241771373,0.037571,-4.981,128,184
4814,1788913403242733730,1788913403242883530,0.1498,112.157,128,184
4815,1788913403243733738,1788913403243767421,0.033683,-116.109,128,184
4816,1788913403244733956,1788913403244775153,0.041197,7.732,128,184
4817,1788913403245733784,1788913403245773979,0.040195,-1.174,128,184
4818,1788913403246733771,1788913403246766954,0.033183,-7.025,128,184
4819,1788913403247733709,1788913403247766671,0.032962,-0.283,128,184
4820,1788913403248733787,1788913403248775836,0.042049,9.165,128,184
4821,1788913403249733805,1788913403249769833,0.036028,-6.003,128,184
4822,1788913403250749001,1788913403250896157,0.147156,126.324,128,184
4823,1788913403251733751,1788913403251776301,0.04255,-119.856,128,184
4824,1788913403252733728,1788913403252766180,0.032452,-10.121,128,184
4825,1788913403253733787,1788913403253778731,0.044944,12.551,128,184
4826,1788913403254733844,1788913403254785111,0.051267,6.38,128,184
4827,1788913403255733712,1788913403255885336,0.151624,100.225,128,184
4828,1788913403256733740,1788913403256772553,0.038813,-112.783,128,184
4829,1788913403257733778,1788913403257771168,0.03739,-1.385,128,184
4830,1788913403258733746,1788913403258771938,0.038192,0.77,128,184
4831,1788913403259733754,1788913403259766495,0.032741,-5.443,128,184
4832,1788913403260733912,1788913403260768547,0.034635,2.052,128,184
4833,1788913403261733739,1788913403261770589,0.03685,2.042,128,184
