seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
5052,1788913271753031592,1788913271753245599,0.214007,-350.135,128,0
5053,1788913271754031556,1788913271754460591,0.429035,214.992,128,0
5054,1788913271755031580,1788913271755695340,0.66376,234.749,128,0
5055,1788913271756031483,1788913271756326881,0.295398,-368.459,128,0
5056,1788913271757031497,1788913271757558374,0.526877,231.493,128,0
5057,1788913271758031561,1788913271758227685,0.196124,-330.689,128,0
5058,1788913271759031595,1788913271759424944,0.393349,197.259,128,0
5059,1788913271760031598,1788913271760613076,0.581478,188.132,128,0
5060,1788913271761031562,1788913271761296563,0.265001,-316.513,128,0
5061,1788913271762036084,1788913271762485097,0.449013,188.534,128,0
5062,1788913271763031539,1788913271763730365,0.698826,245.268,128,0
5063,1788913271764031493,1788913271764352378,0.320885,-377.987,128,0
5064,1788913271765031577,1788913271765597035,0.565458,244.657,128,0
5065,1788913271766031561,1788913271766214710,0.183149,-382.325,128,0
5066,1788913271767031594,1788913271767456673,0.425079,241.963,128,0
5067,1788913271768031558,1788913271768091371,0.059813,-365.302,128,0
5068,1788913271769031522,1788913271769333083,0.301561,241.712,128,0
5069,1788913271770031586,1788913271770552303,0.520717,219.22,128,0
5070,1788913271771031559,1788913271771160260,0.128701,-392.043,128,0
5071,1788913271772031533,1788913271772435695,0.404162,275.435,128,0
5072,1788913271773043730,1788913271773641440,0.59771,205.745,128,0
5073,1788913271774031611,1788913271774298388,0.266777,-343.052,128,0
5074,1788913271775031564,1788913271775502768,0.471204,204.38,128,0
5075,1788913271776031698,1788913271776721677,0.689979,218.909,128,0
5076,1788913271777031612,1788913271777369137,0.337525,-352.54,128,0
5077,1788913271778031515,1788913271778588869,0.557354,219.732,128,0
5078,1788913271779031649,1788913271779253942,0.222293,-334.927,128,0
5079,1788913271780031483,1788913271780455008,0.423525,201.066,128,0
5080,1788913271781031987,1788913271781675019,0.643032,220.011,128,0
5081,1788913271782031570,1788913271782324283,0.292713,-350.736,128,0
5082,1788913271783031624,1788913271783543954,0.51233,219.671,128,0
5083,1788913271784031528,1788913271784251495,0.219967,-292.459,128,0
5084,1788913271785031561,1788913271785408921,0.37736,157.426,128,0
5085,1788913271786031585,1788913271786640544,0.608959,231.623,128,0
5086,1788913271787031539,1788913271787277295,0.245756,-363.249,128,0
5087,1788913271788031533,1788913271788509489,0.477956,232.194,128,0
5088,1788913271789031496,1788913271789177767,0.146271,-331.722,128,0
5089,1788913271790031540,1788913271790369246,0.337706,191.479,128,0
5090,1788913271791031554,1788913271791588396,0.556842,219.15,128,0
5091,1788913271792031578,1788913271792236628,0.20505,-351.768,128,0
5092,1788913271793031561,1788913271793460887,0.429326,224.259,128,0
5093,1788913271794031595,1788913271794685177,0.653582,224.29,128,0
5094,1788913271795031579,1788913271795320384,0.288805,-364.793,128,0
5095,1788913271796031603,1788913271796551596,0.519993,231.212,128,0
5096,1788913271797031586,1788913271797177196,0.14561,-374.4,128,0
5097,1788913271798031520,1788913271798409210,0.37769,232.014,128,0
5098,1788913271799031644,1788913271799629652,0.598008,220.442,128,0
5099,1788913271800031587,1788913271800278004,0.246417,-351.648,128,0
5100,1788913271801031531,1788913271801494940,0.463409,216.936,128,0
5101,1788913271802031615,1788913271802714150,0.682535,219.21,128,0
5102,1788913271803031579,1788913271803363524,0.331945,-350.626,128,0
5103,1788913271804031562,1788913271804584958,0.553396,221.434,128,0
5104,1788913271805031506,1788913271805251614,0.220108,-333.344,128,0
5105,1788913271806031540,1788913271806449695,0.418155,198.081,128,0
5106,1788913271807031874,1788913271807642967,0.611093,193.272,128,0
5107,1788913271808031607,1788913271808322016,0.290409,-320.951,128,0
5108,1788913271809031581,1788913271809525727,0.494146,203.711,128,0
5109,1788913271810031565,1788913271810181042,0.149477,-344.685,128,0
5110,1788913271811031598,1788913271811387007,0.355409,205.965,128,0
5111,1788913271812031602,1788913271812624982,0.59338,237.975,128,0
5112,1788913271813031576,1788913271813257204,0.225628,-367.778,128,0
5113,1788913271814031559,1788913271814493436,0.461877,236.232,128,0
5114,1788913271815031583,1788913271815120248,0.088665,-373.188,128,0
5115,1788913271816031597,1788913271816358373,0.326776,238.125,128,0
5116,1788913271817031501,1788913271817602529,0.571028,244.156,128,0
5117,1788913271818031505,1788913271818229521,0.198016,-373.008,128,0
5118,1788913271819031608,1788913271819455734,0.424126,226.213,128,0
5119,1788913271820031562,1788913271820670606,0.639044,214.872,128,0
5120,1788913271821031606,1788913271821326262,0.294656,-344.344,128,0
5121,1788913271822031559,1788913271822546003,0.514444,219.741,128,0
5122,1788913271823031503,1788913271823179487,0.147984,-366.516,128,0
5123,1788913271824031507,1788913271824402244,0.370737,222.757,128,0
5124,1788913271825031611,1788913271825628096,0.596485,225.852,128,0
5125,1788913271826031574,1788913271826271309,0.239735,-356.787,128,0
5126,1788913271827031588,1788913271827492142,0.460554,220.833,128,0
5127,1788913271828032564,1788913271828708096,0.675532,215.954,128,0
5128,1788913271829031556,1788913271829359734,0.328178,-348.362,128,0
5129,1788913271830031559,1788913271830587480,0.555921,227.746,128,0
5130,1788913271831031553,1788913271831263052,0.231499,-324.428,128,0
5131,1788913271832031547,1788913271832444162,0.412615,181.11,128,0
5132,1788913271833031611,1788913271833675725,0.644114,231.563,128,0
