seq,send_time_ns,scheduled_time_ns,drift_us
335,1788913448179230855,1788913448179230660,0.20
336,1788913448180230823,1788913448180230660,0.16
337,1788913448181230871,1788913448181230660,0.21
338,1788913448182230778,1788913448182230660,0.12
339,1788913448183230776,1788913448183230660,0.12
340,1788913448184247345,1788913448184230660,16.68
341,1788913448185230821,1788913448185230660,0.16
342,1788913448186230809,1788913448186230660,0.15
343,1788913448187230837,1788913448187230660,0.18
344,1788913448188230815,1788913448188230660,0.15
345,1788913448189230742,1788913448189230660,0.08
346,1788913448190230880,1788913448190230660,0.22
347,1788913448191230868,1788913448191230660,0.21
348,1788913448192230856,1788913448192230660,0.20
349,1788913448193230863,1788913448193230660,0.20
350,1788913448194230821,1788913448194230660,0.16
351,1788913448195230949,1788913448195230660,0.29
352,1788913448196230877,1788913448196230660,0.22
353,1788913448197230784,1788913448197230660,0.12
354,1788913448198230762,1788913448198230660,0.10
355,1788913448199230820,1788913448199230660,0.16
356,1788913448200230848,1788913448200230660,0.19
357,1788913448201230815,1788913448201230660,0.15
358,1788913448202230763,1788913448202230660,0.10
359,1788913448203230761,1788913448203230660,0.10
360,1788913448204230779,1788913448204230660,0.12
361,1788913448205230806,1788913448205230660,0.15
362,1788913448206230844,1788913448206230660,0.18
363,1788913448207230771,1788913448207230660,0.11
364,1788913448208230809,1788913448208230660,0.15
365,1788913448209230787,1788913448209230660,0.13
366,1788913448210230915,1788913448210230660,0.26
367,1788913448211230762,1788913448211230660,0.10
368,1788913448212230830,1788913448212230660,0.17
369,1788913448213230848,1788913448213230660,0.19
370,1788913448214230836,1788913448214230660,0.18
371,1788913448215230793,1788913448215230660,0.13
372,1788913448216230811,1788913448216230660,0.15
373,1788913448217230819,1788913448217230660,0.16
374,1788913448218230797,1788913448218230660,0.14
375,1788913448219230764,1788913448219230660,0.10
376,1788913448220230842,1788913448220230660,0.18
377,1788913448221230830,1788913448221230660,0.17
378,1788913448222230798,1788913448222230660,0.14
379,1788913448223230815,1788913448223230660,0.15
380,1788913448224230823,1788913448224230660,0.16
381,1788913448225230761,1788913448225230660,0.10
382,1788913448226230819,1788913448226230660,0.16
383,1788913448227230806,1788913448227230660,0.15
384,1788913448228230764,1788913448228230660,0.10
385,1788913448229230822,1788913448229230660,0.16
386,1788913448230230849,1788913448230230660,0.19
387,1788913448231230817,1788913448231230660,0.16
388,1788913448232230915,1788913448232230660,0.26
