seq,send_time_ns,scheduled_time_ns,drift_us
247,1788913481021050525,1788913481021049421,1.10
248,1788913481022049632,1788913481022049421,0.21
249,1788913481023049590,1788913481023049421,0.17
250,1788913481024049598,1788913481024049421,0.18
251,1788913481025255772,1788913481025049421,206.35
252,1788913481026052691,1788913481026049421,3.27
253,1788913481028574132,1788913481027049421,1524.71
254,1788913481028614347,1788913481028049421,564.93
255,1788913481029049650,1788913481029049421,0.23
256,1788913481030049599,1788913481030049421,0.18
257,1788913481031049707,1788913481031049421,0.29
258,1788913481032049615,1788913481032049421,0.19
259,1788913481033049614,1788913481033049421,0.19
260,1788913481034049542,1788913481034049421,0.12
261,1788913481035049571,1788913481035049421,0.15
262,1788913481036049659,1788913481036049421,0.24
263,1788913481037049517,1788913481037049421,0.10
264,1788913481038049506,1788913481038049421,0.09
265,1788913481039049554,1788913481039049421,0.13
266,1788913481040049533,1788913481040049421,0.11
267,1788913481041049611,1788913481041049421,0.19
268,1788913481042049630,1788913481042049421,0.21
269,1788913481043049588,1788913481043049421,0.17
270,1788913481044049586,1788913481044049421,0.17
271,1788913481045049544,1788913481045049421,0.12
272,1788913481046049603,1788913481046049421,0.18
273,1788913481047049580,1788913481047049421,0.16
274,1788913481048049550,1788913481048049421,0.13
275,1788913481049049508,1788913481049049421,0.09
276,1788913481050049617,1788913481050049421,0.20
277,1788913481051049705,1788913481051049421,0.28
278,1788913481052049603,1788913481052049421,0.18
279,1788913481053049592,1788913481053049421,0.17
280,1788913481054049530,1788913481054049421,0.11
281,1788913481055049558,1788913481055049421,0.14
282,1788913481056049567,1788913481056049421,0.15
283,1788913481057049595,1788913481057049421,0.17
284,1788913481058049544,1788913481058049421,0.12
285,1788913481059049642,1788913481059049421,0.22
286,1788913481060049661,1788913481060049421,0.24
287,1788913481061049609,1788913481061049421,0.19
288,1788913481062049607,1788913481062049421,0.19
289,1788913481063049566,1788913481063049421,0.14
290,1788913481064049574,1788913481064049421,0.15
291,1788913481065054772,1788913481065049421,5.35
292,1788913481066049591,1788913481066049421,0.17
293,1788913481067049579,1788913481067049421,0.16
294,1788913481068049688,1788913481068049421,0.27
295,1788913481069049596,1788913481069049421,0.17
296,1788913481070049514,1788913481070049421,0.09
297,1788913481071049643,1788913481071049421,0.22
298,1788913481072049591,1788913481072049421,0.17
299,1788913481073051814,1788913481073049421,2.39
300,1788913481074049588,1788913481074049421,0.17
301,1788913481075049566,1788913481075049421,0.14
302,1788913481076049564,1788913481076049421,0.14
303,1788913481077049613,1788913481077049421,0.19
304,1788913481078049652,1788913481078049421,0.23
305,1788913481079049610,1788913481079049421,0.19
306,1788913481080049708,1788913481080049421,0.29
307,1788913481081049557,1788913481081049421,0.14
308,1788913481082049545,1788913481082049421,0.12
309,1788913481083049553,1788913481083049421,0.13
310,1788913481084049572,1788913481084049421,0.15
311,1788913481085049540,1788913481085049421,0.12
312,1788913481086049819,1788913481086049421,0.40
313,1788913481087049507,1788913481087049421,0.09
314,1788913481088049545,1788913481088049421,0.12
315,1788913481089049564,1788913481089049421,0.14
316,1788913481090049502,1788913481090049421,0.08
317,1788913481091049901,1788913481091049421,0.48
318,1788913481092049569,1788913481092049421,0.15
319,1788913481093049567,1788913481093049421,0.15
320,1788913481094049606,1788913481094049421,0.18
321,1788913481095049604,1788913481095049421,0.18
322,1788913481096049572,1788913481096049421,0.15
323,1788913481097049611,1788913481097049421,0.19
324,1788913481098049609,1788913481098049421,0.19
325,1788913481099049568,1788913481099049421,0.15
326,1788913481100049576,1788913481100049421,0.15
327,1788913481101049614,1788913481101049421,0.19
328,1788913481102049643,1788913481102049421,0.22
329,1788913481103049561,1788913481103049421,0.14
330,1788913481104049579,1788913481104049421,0.16
331,1788913481105049668,1788913481105049421,0.25
332,1788913481106049616,1788913481106049421,0.20
333,1788913481107049585,1788913481107049421,0.16
334,1788913481108049593,1788913481108049421,0.17
335,1788913481109049581,1788913481109049421,0.16
336,1788913481110049620,1788913481110049421,0.20
337,1788913481111049578,1788913481111049421,0.16
338,1788913481112049687,1788913481112049421,0.27
339,1788913481113049545,1788913481113049421,0.12
340,1788913481114049513,1788913481114049421,0.09
341,1788913481115049632,1788913481115049421,0.21
342,1788913481116049570,1788913481116049421,0.15
343,1788913481117049689,1788913481117049421,0.27
344,1788913481118049597,1788913481118049421,0.18
345,1788913481119049585,1788913481119049421,0.16
346,1788913481120050054,1788913481120049421,0.63
347,1788913481121049512,1788913481121049421,0.09
348,1788913481122049610,1788913481122049421,0.19
349,1788913481123049559,1788913481123049421,0.14
350,1788913481124049557,1788913481124049421,0.14
351,1788913481125053032,1788913481125049421,3.61
352,1788913481126049514,1788913481126049421,0.09
353,1788913481127049522,1788913481127049421,0.10
354,1788913481128049601,1788913481128049421,0.18
355,1788913481129049549,1788913481129049421,0.13
356,1788913481130049638,1788913481130049421,0.22
357,1788913481131049596,1788913481131049421,0.17
358,1788913481132049544,1788913481132049421,0.12
359,1788913481133049703,1788913481133049421,0.28
360,1788913481134049601,1788913481134049421,0.18
361,1788913481135049630,1788913481135049421,0.21
362,1788913481136049608,1788913481136049421,0.19
363,1788913481137049626,1788913481137049421,0.20
364,1788913481138049645,1788913481138049421,0.22
365,1788913481139049603,1788913481139049421,0.18
366,1788913481140049601,1788913481140049421,0.18
367,1788913481141049590,1788913481141049421,0.17
368,1788913481142049588,1788913481142049421,0.17
369,1788913481143051019,1788913481143049421,1.60
370,1788913481144049605,1788913481144049421,0.18
371,1788913481145049573,1788913481145049421,0.15
372,1788913481146051165,1788913481146049421,1.74
373,1788913481147049570,1788913481147049421,0.15
374,1788913481148049579,1788913481148049421,0.16
375,1788913481149049587,1788913481149049421,0.17
376,1788913481150049596,1788913481150049421,0.17
377,1788913481151049584,1788913481151049421,0.16
378,1788913481152049522,1788913481152049421,0.10
379,1788913481153049550,1788913481153049421,0.13
380,1788913481154049559,1788913481154049421,0.14
381,1788913481155049587,1788913481155049421,0.17
382,1788913481156052351,1788913481156049421,2.93
383,1788913481157049624,1788913481157049421,0.20
384,1788913481158049563,1788913481158049421,0.14
385,1788913481159055342,1788913481159049421,5.92
386,1788913481160049559,1788913481160049421,0.14
387,1788913481161049537,1788913481161049421,0.12
388,1788913481162049526,1788913481162049421,0.10
389,1788913481163049564,1788913481163049421,0.14
390,1788913481164049693,1788913481164049421,0.27
391,1788913481165049541,1788913481165049421,0.12
392,1788913481166049599,1788913481166049421,0.18
393,1788913481167049588,1788913481167049421,0.17
394,1788913481168049596,1788913481168049421,0.17
395,1788913481169049915,1788913481169049421,0.49
396,1788913481170049593,1788913481170049421,0.17
397,1788913481171049561,1788913481171049421,0.14
398,1788913481172055992,1788913481172049421,6.57
399,1788913481173049588,1788913481173049421,0.17
400,1788913481174049557,1788913481174049421,0.14
401,1788913481175049595,1788913481175049421,0.17
402,1788913481176049523,1788913481176049421,0.10
403,1788913481177049612,1788913481177049421,0.19
404,1788913481178049530,1788913481178049421,0.11
405,1788913481179049599,1788913481179049421,0.18
406,1788913481180049597,1788913481180049421,0.18
407,1788913481181049525,1788913481181049421,0.10
408,1788913481182049574,1788913481182049421,0.15
409,1788913481183049612,1788913481183049421,0.19
410,1788913481184049601,1788913481184049421,0.18
411,1788913481185050751,1788913481185049421,1.33
412,1788913481186049587,1788913481186049421,0.17
413,1788913481187049596,1788913481187049421,0.17
414,1788913481188049574,1788913481188049421,0.15
415,1788913481189049512,1788913481189049421,0.09
416,1788913481190049711,1788913481190049421,0.29
417,1788913481191049539,1788913481191049421,0.12
418,1788913481192049578,1788913481192049421,0.16
419,1788913481193049606,1788913481193049421,0.18
420,1788913481194049634,1788913481194049421,0.21
421,1788913481195049653,1788913481195049421,0.23
422,1788913481196049722,1788913481196049421,0.30
423,1788913481197049550,1788913481197049421,0.13
424,1788913481198049538,1788913481198049421,0.12
425,1788913481199049556,1788913481199049421,0.14
426,1788913481200049665,1788913481200049421,0.24
427,1788913481201049593,1788913481201049421,0.17
428,1788913481202049531,1788913481202049421,0.11
429,1788913481203049680,1788913481203049421,0.26
430,1788913481204049558,1788913481204049421,0.14
431,1788913481205049587,1788913481205049421,0.17
432,1788913481206049595,1788913481206049421,0.17
433,1788913481207049614,1788913481207049421,0.19
434,1788913481208049562,1788913481208049421,0.14
435,1788913481209049630,1788913481209049421,0.21
436,1788913481210049588,1788913481210049421,0.17
437,1788913481211049577,1788913481211049421,0.16
438,1788913481212049656,1788913481212049421,0.23
439,1788913481213049544,1788913481213049421,0.12
440,1788913481214049562,1788913481214049421,0.14
441,1788913481215049621,1788913481215049421,0.20
442,1788913481216049509,1788913481216049421,0.09
443,1788913481217049618,1788913481217049421,0.20
444,1788913481218049586,1788913481218049421,0.17
445,1788913481219049524,1788913481219049421,0.10
446,1788913481220049583,1788913481220049421,0.16
447,1788913481221049631,1788913481221049421,0.21
448,1788913481222049629,1788913481222049421,0.21
449,1788913481223049578,1788913481223049421,0.16
450,1788913481224049576,1788913481224049421,0.15
451,1788913481225049614,1788913481225049421,0.19
452,1788913481226049623,1788913481226049421,0.20
453,1788913481227049621,1788913481227049421,0.20
454,1788913481228049610,1788913481228049421,0.19
455,1788913481229049678,1788913481229049421,0.26
456,1788913481230049586,1788913481230049421,0.17
457,1788913481231049625,1788913481231049421,0.20
458,1788913481232049593,1788913481232049421,0.17
459,1788913481233049552,1788913481233049421,0.13
460,1788913481234049530,1788913481234049421,0.11
461,1788913481235049608,1788913481235049421,0.19
462,1788913481236049547,1788913481236049421,0.13
463,1788913481237050356,1788913481237049421,0.94
464,1788913481238049634,1788913481238049421,0.21
465,1788913481239049652,1788913481239049421,0.23
466,1788913481240049630,1788913481240049421,0.21
