seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
541,1788913333130695261,1788913333604453937,473.758676,216.192,128,0
542,1788913333131695160,1788913333605110444,473.415284,-343.493,128,0
543,1788913333132695168,1788913333605736728,473.04156,-373.716,128,0
550,1788913333139695287,1788913333612172242,472.476955,5435.514,128,0
553,1788913333142695182,1788913333614531320,471.836138,1359.078,128,0
554,1788913333143695431,1788913333615174211,471.47878,-357.109,128,0
557,1788913333146695156,1788913333617555540,470.860384,1381.329,128,0
558,1788913333147695295,1788913333618198522,470.503227,-357.018,128,0
561,1788913333150695210,1788913333620592074,469.896864,1393.552,128,0
565,1788913333154695163,1788913333624172383,469.47722,2580.309,128,0
568,1788913333157695139,1788913333626480776,468.785637,1308.393,128,0
569,1788913333158695207,1788913333627144467,468.44926,-336.309,128,0
572,1788913333161695202,1788913333629509315,467.814113,1364.848,128,0
573,1788913333162695231,1788913333630129740,467.434509,-379.575,128,0
575,1788913333164695178,1788913333631389003,466.693825,259.263,128,0
576,1788913333165695166,1788913333632028007,466.332841,-360.996,128,0
579,1788913333168695221,1788913333634976105,466.280884,1948.098,128,0
580,1788913333169695350,1788913333635608310,465.91296,-367.795,128,0
581,1788913333170695218,1788913333636267232,465.572014,-341.078,128,0
582,1788913333171695344,1788913333637497079,465.801735,229.847,128,0
584,1788913333173695260,1788913333639868661,466.173401,1371.582,128,0
585,1788913333174695218,1788913333640478901,465.783683,-389.76,128,0
587,1788913333176695215,1788913333642911917,466.216702,1433.016,128,0
588,1788913333177695204,1788913333643537542,465.842338,-374.375,128,0
590,1788913333179695151,1788913333644730992,465.035841,193.45,128,0
591,1788913333180695239,1788913333645399762,464.704523,-331.23,128,0
592,1788913333181695187,1788913333646056869,464.361682,-342.893,128,0
594,1788913333183695202,1788913333647846633,464.151431,789.764,128,0
595,1788913333184695160,1788913333648469066,463.773906,-377.567,128,0
599,1788913333188695324,1788913333652590527,463.895203,3121.461,128,0
600,1788913333189695112,1788913333653813492,464.11838,222.965,128,0
603,1788913333192695250,1788913333656732816,464.037566,1919.324,128,0
605,1788913333194697341,1788913333658566162,463.868821,833.346,128,0
607,1788913333196695194,1788913333660352349,463.657155,786.187,128,0
608,1788913333197695260,1788913333660996012,463.300752,-356.337,128,0
612,1788913333201695176,1788913333664521579,462.826403,2525.567,128,0
613,1788913333202695204,1788913333665206128,462.510924,-315.451,128,0
615,1788913333204695161,1788913333666988178,462.293017,782.05,128,0
616,1788913333205695179,1788913333668193730,462.498551,205.552,128,0
618,1788913333207695156,1788913333669961002,462.265846,767.272,128,0
621,1788913333210695209,1788913333672939738,462.244529,1978.736,128,0
622,1788913333211695348,1788913333673598819,461.903471,-340.919,128,0
623,1788913333212695417,1788913333674221232,461.525815,-377.587,128,0
624,1788913333213695104,1788913333674915419,461.220315,-305.813,128,0
625,1788913333214695173,1788913333675513657,460.818484,-401.762,128,0
628,1788913333217695128,1788913333679078808,461.38368,2565.151,128,0
630,1788913333219695197,1788913333682030393,462.335196,1951.585,128,0
631,1788913333220695145,1788913333682652004,461.956859,-378.389,128,0
632,1788913333221695184,1788913333683876532,462.181348,224.528,128,0
633,1788913333222695313,1788913333685098585,462.403272,222.053,128,0
634,1788913333223695231,1788913333685745494,462.050263,-353.091,128,0
635,1788913333224695139,1788913333686381853,461.686714,-363.641,128,0
636,1788913333225695328,1788913333687054951,461.359623,-326.902,128,0
640,1788913333229695321,1788913333690552997,460.857676,2498.046,128,0
642,1788913333231695198,1788913333692932803,461.237605,1379.806,128,0
643,1788913333232695276,1788913333693572238,460.876962,-360.565,128,0
644,1788913333233695164,1788913333694804450,461.109286,232.212,128,0
645,1788913333234695163,1788913333696046892,461.351729,242.442,128,0
648,1788913333237695148,1788913333698972157,461.277009,1925.265,128,0
652,1788913333241695292,1788913333702494879,460.799587,2522.722,128,0
655,1788913333244695217,1788913333706057866,461.362649,2562.987,128,0
658,1788913333247704780,1788913333708980026,461.275246,1922.16,128,0
660,1788913333249695199,1788913333711363559,461.66836,1383.533,128,0
661,1788913333250695278,1788913333712572488,461.87721,208.929,128,0
663,1788913333252695255,1788913333714379946,461.684691,807.458,128,0
667,1788913333256695168,1788913333719055942,462.360774,3675.996,128,0
669,1788913333258695396,1788913333720857037,462.161641,801.095,128,0
670,1788913333259695242,1788913333722073811,462.378569,216.774,128,0
671,1788913333260695200,1788913333722693960,461.99876,-379.851,128,0
